topic,study,label_abs,part,label_ft
CD011558,25368732,0,0,0
CD011558,25371083,0,0,0
CD011558,25371904,0,0,0
CD011558,25373294,0,0,0
CD011558,25374099,0,0,0
CD011558,25374849,0,0,0
CD011558,25374860,0,0,0
CD011558,25379159,0,0,0
CD011558,25380163,0,0,0
CD011558,25380378,0,0,0
CD011558,25390060,0,0,0
CD011558,25393992,0,0,0
CD011558,25394122,0,0,0
CD011558,25394518,0,0,0
CD011558,25396205,0,0,0
CD011558,25399201,0,0,0
CD011558,25400673,0,0,0
CD011558,25406496,0,0,0
CD011558,25410193,0,0,0
CD011558,25411151,0,0,0
CD011558,25411562,0,0,0
CD011558,25414872,0,0,0
CD011558,25415261,0,0,0
CD011558,25415862,0,0,0
CD011558,25417841,0,0,0
CD011558,25419165,0,0,0
CD011558,25421142,0,0,0
CD011558,25421787,0,0,0
CD011558,25423857,0,0,0
CD011558,25428631,0,0,0
CD011558,25433357,0,0,0
CD011558,25436817,0,0,0
CD011558,25436820,0,0,0
CD011558,25436823,0,0,0
CD011558,25438512,0,0,0
CD011558,25438514,0,0,0
CD011558,25438515,0,0,0
CD011558,25441201,0,0,0
CD011558,25441314,0,0,0
CD011558,25441858,0,0,0
CD011558,25444044,0,0,0
CD011558,25445935,0,0,0
CD011558,25450154,0,0,0
CD011558,25453013,0,0,0
CD011558,25453527,0,0,0
CD011558,25458260,0,0,0
CD011558,25461685,0,0,0
CD011558,25464128,0,0,0
CD011558,25467594,0,0,0
CD011558,25468055,0,0,0
CD011558,25475232,0,0,0
CD011558,25481587,0,0,0
CD011558,25482437,0,0,0
CD011558,25485523,0,0,0
CD011558,25487244,0,0,0
CD011558,25489184,0,0,0
CD011558,25495655,0,0,0
CD011558,25497048,0,0,0
CD011558,25499196,0,0,0
CD011558,25499546,0,0,0
CD011558,25499770,0,0,0
CD011558,25499968,0,0,0
CD011558,25500989,0,0,0
CD011558,25502057,0,0,0
CD011558,25505190,0,0,0
CD011558,25506692,0,0,0
CD011558,25509640,0,0,0
CD011558,25510059,0,0,0
CD011558,25511565,0,0,0
CD011558,25511914,0,0,0
CD011558,25515732,0,0,0
CD011558,25517645,0,0,0
CD011558,25518547,0,0,0
CD011558,25518900,0,0,0
CD011558,25522102,0,0,0
CD011558,25525828,0,0,0
CD011558,25527039,0,0,0
CD011558,25527222,0,0,0
CD011558,25527872,0,0,0
CD011558,25528057,0,0,0
CD011558,25530294,0,0,0
CD011558,25532571,0,0,0
CD011558,25533150,0,0,0
CD011558,25533779,0,0,0
CD011558,25533992,0,0,0
CD011558,25535587,0,0,0
CD011558,25540598,0,0,0
CD011558,25542320,0,0,0
CD011558,25546247,0,0,0
CD011558,25546908,0,0,0
CD011558,25547819,0,0,0
CD011558,25550057,0,0,0
CD011558,25552775,0,0,0
CD011558,25553333,0,0,0
CD011558,25555773,0,0,0
CD011558,25556218,0,0,0
CD011558,25556428,0,0,0
CD011558,25556477,0,0,0
CD011558,25558031,0,0,0
CD011558,25559281,0,0,0
CD011558,25560357,0,0,0
CD011558,25560363,0,0,0
CD011558,25565900,0,0,0
CD011558,25566520,0,0,0
CD011558,25572137,0,0,0
CD011558,25581085,0,0,0
CD011558,25585809,0,0,0
CD011558,25588973,0,0,0
CD011558,25591791,0,0,0
CD011558,25592301,0,0,0
CD011558,25593108,0,0,0
CD011558,25595142,0,0,0
CD011558,25596014,0,0,0
CD011558,25596755,0,0,0
CD011558,25599595,0,0,0
CD011558,25600254,0,0,0
CD011558,25601819,0,0,0
CD011558,25605165,0,0,0
CD011558,25605271,0,0,0
CD011558,25606728,0,0,0
CD011558,25607469,0,0,0
CD011558,25609206,0,0,0
CD011558,25611479,0,0,0
CD011558,25613363,0,0,0
CD011558,25626477,0,0,0
CD011558,25627578,0,0,0
CD011558,25628717,0,0,0
CD011558,25629893,0,0,0
CD011558,25632724,0,0,0
CD011558,25635475,0,0,0
CD011558,25636710,0,0,0
CD011558,25637089,0,0,0
CD011558,25639299,0,0,0
CD011558,25641702,0,0,0
CD011558,25643622,0,0,0
CD011558,25645900,0,0,0
CD011558,25648543,0,0,0
CD011558,25649098,0,0,0
CD011558,25652646,0,0,0
CD011558,25655530,0,0,0
CD011558,25656311,0,0,0
CD011558,25656727,0,0,0
CD011558,25660907,0,0,0
CD011558,25661641,0,0,0
CD011558,25664687,0,0,0
CD011558,25667551,0,0,0
CD011558,25670025,0,0,0
CD011558,25672183,0,0,0
CD011558,25674146,0,0,0
CD011558,25674783,0,0,0
CD011558,25678782,0,0,0
CD011558,25680366,0,0,0
CD011558,25685074,0,0,0
CD011558,25685723,0,0,0
CD011558,25700533,0,0,0
CD011558,25702067,0,0,0
CD011558,25702073,0,0,0
CD011558,25703112,0,0,0
CD011558,25705307,0,0,0
CD011558,25709791,0,0,0
CD011558,25710896,0,0,0
CD011558,25711360,0,0,0
CD011558,25712238,0,0,0
CD011558,25712817,0,0,0
CD011558,25716377,0,0,0
CD011558,25719295,0,0,0
CD011558,25720953,0,0,0
CD011558,25724502,0,0,0
CD011558,25725762,0,0,0
CD011558,25727359,0,0,0
CD011558,25728254,0,0,0
CD011558,25728542,0,0,0
CD011558,25737460,0,0,0
CD011558,25742669,0,0,0
CD011558,25744111,0,0,0
CD011558,25744579,0,0,0
CD011558,25745123,0,0,0
CD011558,25745571,0,0,0
CD011558,25745604,0,0,0
CD011558,25745841,0,0,0
CD011558,25746447,0,0,0
CD011558,25753060,0,0,0
CD011558,25754360,0,0,0
CD011558,25754520,0,0,0
CD011558,25754566,0,0,0
CD011558,25757880,0,0,0
CD011558,25759453,0,0,0
CD011558,25764040,0,0,0
CD011558,25767817,0,0,0
CD011558,25770351,0,0,0
CD011558,25774557,0,0,0
CD011558,25789874,0,0,0
CD011558,25790795,0,0,0
CD011558,25796819,0,0,0
CD011558,25799229,0,0,0
CD011558,25806635,0,0,0
CD011558,25807188,0,0,0
CD011558,25811693,0,0,0
CD011558,25813649,0,0,0
CD011558,25815543,0,0,0
CD011558,25818268,0,0,0
CD011558,25822656,0,0,0
CD011558,25823178,0,0,0
CD011558,25823281,0,0,0
CD011558,25823349,0,0,0
CD011558,25824650,0,0,0
CD011558,25825592,0,0,0
CD011558,25828365,0,0,0
CD011558,25829167,0,0,0
CD011558,25831995,0,0,0
CD011558,25833359,0,0,0
CD011558,25834510,0,0,0
CD011558,25834551,0,0,0
CD011558,25838936,0,0,0
CD011558,25841096,0,0,0
CD011558,25841525,0,0,0
CD011558,25843491,0,0,0
CD011558,25843492,0,0,0
CD011558,25843496,0,0,0
CD011558,25847824,0,0,0
CD011558,25854943,0,0,0
CD011558,25855337,0,0,0
CD011558,25856637,0,0,0
CD011558,25859820,0,0,0
CD011558,25860854,0,0,0
CD011558,25861169,0,0,0
CD011558,25862409,0,0,0
CD011558,25864016,0,0,0
CD011558,25873093,0,0,0
CD011558,25875103,0,0,0
CD011558,25879442,0,0,0
CD011558,25879544,0,0,0
CD011558,25880541,0,0,0
CD011558,25880644,0,0,0
CD011558,25880727,0,0,0
CD011558,25881812,0,0,0
CD011558,25883512,0,0,0
CD011558,25884164,0,0,0
CD011558,25884166,0,0,0
CD011558,25885336,0,0,0
CD011558,25885488,0,0,0
CD011558,25886165,0,0,0
CD011558,25886505,0,0,0
CD011558,25886593,0,0,0
CD011558,25886967,0,0,0
CD011558,25887292,0,0,0
CD011558,25890123,0,0,0
CD011558,25890317,0,0,0
CD011558,25890667,0,0,0
CD011558,25895975,0,0,0
CD011558,25897265,0,0,0
CD011558,25899796,0,0,0
CD011558,25904975,0,0,0
CD011558,25912509,0,0,0
CD011558,25914041,0,0,0
CD011558,25917457,0,0,0
CD011558,25918596,0,0,0
CD011558,25922094,0,0,0
CD011558,25922320,0,0,0
CD011558,25924927,0,0,0
CD011558,25925407,0,0,0
CD011558,25928009,0,0,0
CD011558,25928326,0,0,0
CD011558,25935233,0,0,0
CD011558,25935475,0,0,0
CD011558,25937819,0,0,0
CD011558,25944332,0,0,0
CD011558,25948148,0,0,0
CD011558,25948432,0,0,0
CD011558,25949245,0,0,0
CD011558,25949249,0,0,0
CD011558,25949250,0,0,0
CD011558,25949978,0,0,0
CD011558,25950757,0,0,0
CD011558,25950814,0,0,0
CD011558,25955257,0,0,0
CD011558,25959854,0,0,0
CD011558,25961727,0,0,0
CD011558,25966290,0,0,0
CD011558,25966721,0,0,0
CD011558,25968439,0,0,0
CD011558,25968607,0,0,0
CD011558,25971401,0,0,0
CD011558,25974093,0,0,0
CD011558,25981513,0,0,0
CD011558,25982764,0,0,0
CD011558,25985779,0,0,0
CD011558,25991075,0,0,0
CD011558,25992163,0,0,0
CD011558,25995303,0,0,0
CD011558,26000829,0,0,0
CD011558,26001921,0,0,0
CD011558,26010006,0,0,0
CD011558,26010366,0,0,0
CD011558,26013305,0,0,0
CD011558,26016602,0,0,0
CD011558,26016696,0,0,0
CD011558,26017314,0,0,0
CD011558,26018569,0,0,0
CD011558,26019905,0,0,0
CD011558,26021564,0,0,0
CD011558,26021828,0,0,0
CD011558,26031344,0,0,0
CD011558,26031693,0,0,0
CD011558,26031746,0,0,0
CD011558,26032624,0,0,0
CD011558,26032933,0,0,0
CD011558,26035812,0,0,0
CD011558,26036169,0,0,0
CD011558,26036337,0,0,0
CD011558,26040936,0,0,0
CD011558,26044545,0,0,0
CD011558,26045059,0,0,0
CD011558,26049544,0,0,0
CD011558,26049810,0,0,0
CD011558,26058272,0,0,0
CD011558,26059182,0,0,0
CD011558,26060485,0,0,0
CD011558,26060635,0,0,0
CD011558,26060701,0,0,0
CD011558,26060756,0,0,0
CD011558,26061512,0,0,0
CD011558,26062805,0,0,0
CD011558,26062910,0,0,0
CD011558,26063492,0,0,0
CD011558,26064058,0,0,0
CD011558,26066607,0,0,0
CD011558,26068218,0,0,0
CD011558,26069132,0,0,0
CD011558,26077145,0,0,0
CD011558,26079713,0,0,0
CD011558,26082003,0,0,0
CD011558,26084286,0,0,0
CD011558,26084893,0,0,0
CD011558,26085026,0,0,0
CD011558,26086464,0,0,0
CD011558,26089208,0,0,0
CD011558,26090050,0,0,0
CD011558,26097809,0,0,0
CD011558,26098803,0,0,0
CD011558,26103702,0,0,0
CD011558,26106516,0,0,0
CD011558,26110053,0,0,0
CD011558,26115856,0,0,0
CD011558,26116432,0,0,0
CD011558,26116586,0,0,0
CD011558,26120330,0,0,0
CD011558,26121757,0,0,0
CD011558,26122252,0,0,0
CD011558,26122982,0,0,0
CD011558,26124622,0,0,0
CD011558,26124802,0,0,0
CD011558,26124804,0,0,0
CD011558,26129811,0,0,0
CD011558,26133889,0,0,0
CD011558,26133977,0,0,0
CD011558,26134488,0,0,0
CD011558,26137984,0,0,0
CD011558,26140947,0,0,0
CD011558,26142287,0,0,0
CD011558,26142621,0,0,0
CD011558,26144368,0,0,0
CD011558,26144904,0,0,0
CD011558,26148481,0,0,0
CD011558,26148501,0,0,0
CD011558,26151520,0,0,0
CD011558,26153176,0,0,0
CD011558,26154032,0,0,0
CD011558,26154833,0,0,0
CD011558,26156937,0,0,0
CD011558,26160294,0,0,0
CD011558,26160769,0,0,0
CD011558,26160891,0,0,0
CD011558,26161364,0,0,0
CD011558,26162723,0,0,0
CD011558,26171405,0,0,0
CD011558,26175828,0,0,0
CD011558,26177637,0,0,0
CD011558,26184881,0,0,0
CD011558,26185471,0,0,0
CD011558,26188651,0,0,0
CD011558,26195681,0,0,0
CD011558,26196853,0,0,0
CD011558,26198137,0,0,0
CD011558,26198748,0,0,0
CD011558,26198988,0,0,0
CD011558,26201848,0,0,0
CD011558,26202732,0,0,0
CD011558,26202774,0,0,0
CD011558,26204532,0,0,0
CD011558,26207148,0,0,0
CD011558,26208202,0,0,0
CD011558,26208209,0,0,0
CD011558,26213479,0,0,0
CD011558,26218065,0,0,0
CD011558,26220766,0,0,0
CD011558,26222878,0,0,0
CD011558,26224021,0,0,0
CD011558,26227814,0,0,0
CD011558,26228331,0,0,0
CD011558,26229226,0,0,0
CD011558,26231369,0,0,0
CD011558,26233297,0,0,0
CD011558,26233992,0,0,0
CD011558,26236444,0,0,0
CD011558,26239611,0,0,0
CD011558,26242522,0,0,0
CD011558,26243985,0,0,0
CD011558,26244452,0,0,0
CD011558,26244456,0,0,0
CD011558,26244457,0,0,0
CD011558,26244461,0,0,0
CD011558,26245327,0,0,0
CD011558,26245391,0,0,0
CD011558,26245396,0,0,0
CD011558,26245417,0,0,0
CD011558,26245596,0,0,0
CD011558,26245605,0,0,0
CD011558,26245824,0,0,0
CD011558,26250531,0,0,0
CD011558,26251862,0,0,0
CD011558,26254155,0,0,0
CD011558,26256226,0,0,0
CD011558,26257803,0,0,0
CD011558,26259956,0,0,0
CD011558,26262011,0,0,0
CD011558,26262840,0,0,0
CD011558,26262945,0,0,0
CD011558,26264217,0,0,0
CD011558,26264280,0,0,0
CD011558,26265087,0,0,0
CD011558,26265443,0,0,0
CD011558,26265891,0,0,0
CD011558,26268771,0,0,0
CD011558,26271552,0,0,0
CD011558,26271647,0,0,0
CD011558,26276138,0,0,0
CD011558,26276165,0,0,0
CD011558,26277599,0,0,0
CD011558,26278834,0,0,0
CD011558,26278839,0,0,0
CD011558,26284831,0,0,0
CD011558,26285108,0,0,0
CD011558,26285466,0,0,0
CD011558,26289511,0,0,0
CD011558,26290436,0,0,0
CD011558,26291488,0,0,0
CD011558,26292760,0,0,0
CD011558,26294862,0,0,0
CD011558,26297587,0,0,0
CD011558,26297588,0,0,0
CD011558,26299369,0,0,0
CD011558,26300959,0,0,0
CD011558,26301007,0,0,0
CD011558,26302658,0,0,0
CD011558,26304212,0,0,0
CD011558,26304216,0,0,0
CD011558,26304217,0,0,0
CD011558,26304303,0,0,0
CD011558,26306563,0,0,0
CD011558,26307265,0,0,0
CD011558,26307785,0,0,0
CD011558,26313091,0,0,0
CD011558,26313093,0,0,0
CD011558,26313110,0,0,0
CD011558,26316109,0,0,0
CD011558,26316762,0,0,0
CD011558,26318623,0,0,0
CD011558,26324109,0,0,0
CD011558,26329455,0,0,0
CD011558,26330022,0,0,0
CD011558,26330276,0,0,0
CD011558,26331227,0,0,0
CD011558,26333067,0,0,0
CD011558,26333245,0,0,0
CD011558,26334404,0,0,0
CD011558,26337684,0,0,0
CD011558,26340487,0,0,0
CD011558,26342854,0,0,0
CD011558,26344124,0,0,0
CD011558,26345642,0,0,0
CD011558,26348847,0,0,0
CD011558,26350207,0,0,0
CD011558,26352078,0,0,0
CD011558,26353420,0,0,0
CD011558,26357551,0,0,0
CD011558,26358062,0,0,0
CD011558,26361976,0,0,0
CD011558,26362946,0,0,0
CD011558,26364010,0,0,0
CD011558,26364766,0,0,0
CD011558,26365092,0,0,0
CD011558,26370002,0,0,0
CD011558,26370296,0,0,0
CD011558,26371473,0,0,0
CD011558,26373637,0,0,0
CD011558,26381481,0,0,0
CD011558,26382941,0,0,0
CD011558,26386256,0,0,0
CD011558,26386559,0,0,0
CD011558,26390820,0,0,0
CD011558,26390886,0,0,0
CD011558,26391000,0,0,0
CD011558,26391276,0,0,0
CD011558,26395578,0,0,0
CD011558,26396077,0,0,0
CD011558,26396943,0,0,0
CD011558,26399264,0,0,0
CD011558,26407723,0,0,0
CD011558,26416566,0,0,0
CD011558,26419910,0,0,0
CD011558,26423049,0,0,0
CD011558,26423997,0,0,0
CD011558,26426538,0,0,0
CD011558,26428592,0,0,0
CD011558,26428703,0,0,0
CD011558,26432298,0,0,0
CD011558,26433503,0,0,0
CD011558,26433512,0,0,0
CD011558,26434091,0,0,0
CD011558,26434838,0,0,0
CD011558,26438342,0,0,0
CD011558,26445547,0,0,0
CD011558,26446145,0,0,0
CD011558,26446287,0,0,0
CD011558,26446334,0,0,0
CD011558,26446378,0,0,0
CD011558,26446911,0,0,0
CD011558,26447041,0,0,0
CD011558,26447731,0,0,0
CD011558,26448163,0,0,0
CD011558,26449217,0,0,0
CD011558,26449232,0,0,0
CD011558,26450173,0,0,0
CD011558,26451874,0,0,0
CD011558,26452546,0,0,0
CD011558,26453087,0,0,0
CD011558,26454469,0,0,0
CD011558,26455411,0,0,0
CD011558,26456406,0,0,0
CD011558,26457091,0,0,0
CD011558,26457093,0,0,0
CD011558,26457184,0,0,0
CD011558,26458906,0,0,0
CD011558,26465163,0,0,0
CD011558,26466392,0,0,0
CD011558,26466994,0,0,0
CD011558,26471934,0,0,0
CD011558,26475345,0,0,0
CD011558,26482772,0,0,0
CD011558,26487503,0,0,0
CD011558,26495864,0,0,0
CD011558,26496762,0,0,0
CD011558,26498823,0,0,0
CD011558,26502558,0,0,0
CD011558,26503077,0,0,0
CD011558,26504806,0,0,0
CD011558,26505159,0,0,0
CD011558,26506323,0,0,0
CD011558,26506664,0,0,0
CD011558,26507448,0,0,0
CD011558,26511667,0,0,0
CD011558,26513860,0,0,0
CD011558,26514457,0,0,0
CD011558,26516081,0,0,0
CD011558,26519131,0,0,0
CD011558,26521381,0,0,0
CD011558,26525559,0,0,0
CD011558,26525697,0,0,0
CD011558,26527567,0,0,0
CD011558,26531174,0,0,0
CD011558,26535849,0,0,0
CD011558,26536785,0,0,0
CD011558,26537731,0,0,0
CD011558,26538084,0,0,0
CD011558,26540233,0,0,0
CD011558,26540248,0,0,0
CD011558,26547993,0,0,0
CD011558,26548783,0,0,0
CD011558,26550548,0,0,0
CD011558,26551214,0,0,0
CD011558,26555063,0,0,0
CD011558,26556580,0,0,0
CD011558,26559920,0,0,0
CD011558,26563337,0,0,0
CD011558,26563637,0,0,0
CD011558,26571280,0,0,0
CD011558,26571288,0,0,0
CD011558,26572173,0,0,0
CD011558,26572823,0,0,0
CD011558,26574564,0,0,0
CD011558,26576445,0,0,0
CD011558,26583452,0,0,0
CD011558,26587455,0,0,0
CD011558,26588244,0,0,0
CD011558,26589340,0,0,0
CD011558,26590053,0,0,0
CD011558,26591279,0,0,0
CD011558,26591699,0,0,0
CD011558,26591718,0,0,0
CD011558,26592790,0,0,0
CD011558,26593887,0,0,0
CD011558,26596353,0,0,0
CD011558,26600704,0,0,0
CD011558,26601693,0,0,0
CD011558,26603311,0,0,0
CD011558,26603917,0,0,0
CD011558,26606698,0,0,0
CD011558,26608977,0,0,0
CD011558,26612147,0,0,0
CD011558,26613716,0,0,0
CD011558,26614610,0,0,0
CD011558,26616048,0,0,0
CD011558,26621374,0,0,0
CD011558,26625990,0,0,0
CD011558,26626015,0,0,0
CD011558,26628355,0,0,0
CD011558,26630949,0,0,0
CD011558,26634821,0,0,0
CD011558,26635311,0,0,0
CD011558,26638143,0,0,0
CD011558,26639705,0,0,0
CD011558,26639709,0,0,0
CD011558,26640281,0,0,0
CD011558,26641891,0,0,0
CD011558,26644794,0,0,0
CD011558,26646133,0,0,0
CD011558,26647908,0,0,0
CD011558,26649550,0,0,0
CD011558,26650388,0,0,0
CD011558,26651328,0,0,0
CD011558,26651489,0,0,0
CD011558,26652854,0,0,0
CD011558,26654898,0,0,0
CD011558,26657746,0,0,0
CD011558,26658193,0,0,0
CD011558,26662795,0,0,0
CD011558,26664529,0,0,0
CD011558,26667663,0,0,0
CD011558,26668441,0,0,0
CD011558,26670327,0,0,0
CD011558,26671959,0,0,0
CD011558,26673330,0,0,0
CD011558,26673633,0,0,0
CD011558,26673767,0,0,0
CD011558,26674504,0,0,0
CD011558,26674783,0,0,0
CD011558,26679311,0,0,0
CD011558,26681711,0,0,0
CD011558,26688606,0,0,0
CD011558,26689717,0,0,0
CD011558,26693812,0,0,0
CD011558,26694512,0,0,0
CD011558,26697615,0,0,0
CD011558,26700175,0,0,0
CD011558,26700982,0,0,0
CD011558,26702675,0,0,0
CD011558,26712186,0,0,0
CD011558,26712214,0,0,0
CD011558,26731276,0,0,0
CD011558,26734227,0,0,0
CD011558,26740994,0,0,0
CD011558,26742371,0,0,0
CD011558,26742376,0,0,0
CD011558,26742508,0,0,0
CD011558,26743705,0,0,0
CD011558,26744201,0,0,0
CD011558,26747039,0,0,0
CD011558,26750174,0,0,0
CD011558,26755228,0,0,0
CD011558,26755460,0,0,0
CD011558,26756587,0,0,0
CD011558,26757873,0,0,0
CD011558,26758763,0,0,0
CD011558,26769998,0,0,0
CD011558,26770468,0,0,0
CD011558,26775395,0,0,0
CD011558,26775599,0,0,0
CD011558,26777986,0,0,0
CD011558,26785111,0,0,0
CD011558,26788827,0,0,0
CD011558,26792364,0,0,0
CD011558,26792513,0,0,0
CD011558,26794243,0,0,0
CD011558,26794412,0,0,0
CD011558,26794808,0,0,0
CD011558,26801404,0,0,0
CD011558,26807084,0,0,0
CD011558,26809734,0,0,0
CD011558,26810220,0,0,0
CD011558,26813248,0,0,0
CD011558,26818363,0,0,0
CD011558,26819153,0,0,0
CD011558,26819163,0,0,0
CD011558,26821645,0,0,0
CD011558,26824199,0,0,0
CD011558,26825366,0,0,0
CD011558,26825416,0,0,0
CD011558,26825525,0,0,0
CD011558,26826041,0,0,0
CD011558,26826046,0,0,0
CD011558,26837603,0,0,0
CD011558,26838230,0,0,0
CD011558,26839481,0,0,0
CD011558,26841919,0,0,0
CD011558,26842092,0,0,0
CD011558,26842514,0,0,0
CD011558,26842518,0,0,0
CD011558,26842633,0,0,0
CD011558,26848354,0,0,0
CD011558,26849472,0,0,0
CD011558,26850052,0,0,0
CD011558,26851939,0,0,0
CD011558,26851960,0,0,0
CD011558,26852406,0,0,0
CD011558,26859018,0,0,0
CD011558,26859036,0,0,0
CD011558,26860072,0,0,0
CD011558,26860084,0,0,0
CD011558,26862638,0,0,0
CD011558,26862659,0,0,0
CD011558,26864163,0,0,0
CD011558,26864268,0,0,0
CD011558,26864321,0,0,0
CD011558,26867797,0,0,0
CD011558,26873045,0,0,0
CD011558,26873126,0,0,0
CD011558,26878329,0,0,0
CD011558,26878765,0,0,0
CD011558,26880487,0,0,0
CD011558,26883903,0,0,0
CD011558,26887144,0,0,0
CD011558,26887693,0,0,0
CD011558,26890253,0,0,0
CD011558,26894744,0,0,0
CD011558,26895740,0,0,0
CD011558,26898818,0,0,0
CD011558,26906021,0,0,0
CD011558,26909871,0,0,0
CD011558,26910100,0,0,0
CD011558,26911215,0,0,0
CD011558,26911667,0,0,0
CD011558,26915241,0,0,0
CD011558,26925539,0,0,0
CD011558,26925885,0,0,0
CD011558,26931132,0,0,0
CD011558,26931205,0,0,0
CD011558,26934771,0,0,0
CD011558,26939916,0,0,0
CD011558,26947280,0,0,0
CD011558,26950561,0,0,0
CD011558,26952351,0,0,0
CD011558,26953495,0,0,0
CD011558,26955474,0,0,0
CD011558,26956397,0,0,0
CD011558,26960053,0,0,0
CD011558,26963507,0,0,0
CD011558,26966617,0,0,0
CD011558,26968217,0,0,0
CD011558,26968267,0,0,0
CD011558,26969448,0,0,0
CD011558,26970328,0,0,0
CD011558,26971317,0,0,0
CD011558,26974828,0,0,0
CD011558,26974829,0,0,0
CD011558,26975129,0,0,0
CD011558,26983048,0,0,0
CD011558,26986563,0,0,0
CD011558,26987368,0,0,0
CD011558,26987854,0,0,0
CD011558,26988808,0,0,0
CD011558,26991834,0,0,0
CD011558,26991900,0,0,0
CD011558,26996239,0,0,0
CD011558,26996415,0,0,0
CD011558,26998769,0,0,0
CD011558,26998771,0,0,0
CD011558,27000104,0,0,0
CD011558,27000196,0,0,0
CD011558,27003671,0,0,0
CD011558,27004336,0,0,0
CD011558,27004725,0,0,0
CD011558,27007536,0,0,0
CD011558,27008072,0,0,0
CD011558,27008755,0,0,0
CD011558,27011464,0,0,0
CD011558,27013290,0,0,0
CD011558,27016547,0,0,0
CD011558,27016548,0,0,0
CD011558,27019174,0,0,0
CD011558,27022150,0,0,0
CD011558,27025727,0,0,0
CD011558,27026164,0,0,0
CD011558,27027656,0,0,0
CD011558,27029905,0,0,0
CD011558,27032859,0,0,0
CD011558,27036720,0,0,0
CD011558,27036886,0,0,0
CD011558,27038071,0,0,0
CD011558,27040024,0,0,0
CD011558,27051085,0,0,0
CD011558,27051664,0,0,0
CD011558,27053241,0,0,0
CD011558,27057324,0,0,0
CD011558,27057337,0,0,0
CD011558,27057705,0,0,0
CD011558,27057714,0,0,0
CD011558,27060401,0,0,0
CD011558,27062380,0,0,0
CD011558,27064924,0,0,0
CD011558,27065217,0,0,0
CD011558,27069831,0,0,0
CD011558,27070069,0,0,0
CD011558,27070071,0,0,0
CD011558,27071969,0,0,0
CD011558,27073584,0,0,0
CD011558,27073996,0,0,0
CD011558,27080118,0,0,0
CD011558,27088844,0,0,0
CD011558,27090217,0,0,0
CD011558,27091266,0,0,0
CD011558,27092363,0,0,0
CD011558,27093583,0,0,0
CD011558,27094748,0,0,0
CD011558,27094939,0,0,0
CD011558,27095019,0,0,0
CD011558,27105748,0,0,0
CD011558,27105926,0,0,0
CD011558,27106947,0,0,0
CD011558,27111624,0,0,0
CD011558,27112188,0,0,0
CD011558,27114718,0,0,0
CD011558,27114940,0,0,0
CD011558,27116833,0,0,0
CD011558,27117650,0,0,0
CD011558,27118333,0,0,0
CD011558,27120502,0,0,0
CD011558,27123224,0,0,0
CD011558,27125579,0,0,0
CD011558,27126905,0,0,0
CD011558,27135248,0,0,0
CD011558,27138478,0,0,0
CD011558,27138666,0,0,0
CD011558,27141984,0,0,0
CD011558,27142803,0,0,0
CD011558,27144138,0,0,0
CD011558,27144393,0,0,0
CD011558,27147768,0,0,0
CD011558,27148402,0,0,0
CD011558,27149224,0,0,0
CD011558,27157171,0,0,0
CD011558,27158629,0,0,0
CD011558,27160046,0,0,0
CD011558,27165109,0,0,0
CD011558,27165558,0,0,0
CD011558,27175303,0,0,0
CD011558,27177512,0,0,0
CD011558,27182520,0,0,0
CD011558,27184698,0,0,0
CD011558,27184700,0,0,0
CD011558,27184703,0,0,0
CD011558,27185247,0,0,0
CD011558,27186555,0,0,0
CD011558,27190824,0,0,0
CD011558,27193501,0,0,0
CD011558,27195636,0,0,0
CD011558,27195981,0,0,0
CD011558,27198844,0,0,0
CD011558,27198980,0,0,0
CD011558,27212423,0,0,0
CD011558,27214032,0,0,0
CD011558,27214711,0,0,0
CD011558,27217237,0,0,0
CD011558,27217912,0,0,0
CD011558,27219833,0,0,0
CD011558,27227130,0,0,0
CD011558,27235561,0,0,0
CD011558,27236648,0,0,0
CD011558,27237357,0,0,0
CD011558,27239388,0,0,0
CD011558,27246793,0,0,0
CD011558,27246917,0,0,0
CD011558,27247155,0,0,0
CD011558,27247787,0,0,0
CD011558,27248157,0,0,0
CD011558,27251052,0,0,0
CD011558,27253899,0,0,0
CD011558,27255873,0,0,0
CD011558,27256941,0,0,0
CD011558,27258012,0,0,0
CD011558,27260252,0,0,0
CD011558,27260873,0,0,0
CD011558,27262941,0,0,0
CD011558,27265201,0,0,0
CD011558,27266221,0,0,0
CD011558,27273640,0,0,0
CD011558,27277355,0,0,0
CD011558,27278786,0,0,0
CD011558,27283189,0,0,0
CD011558,27283211,0,0,0
CD011558,27287793,0,0,0
CD011558,27296441,0,0,0
CD011558,27297378,0,0,0
CD011558,27301244,0,0,0
CD011558,27301262,0,0,0
CD011558,27304647,0,0,0
CD011558,27306769,0,0,0
CD011558,27310204,0,0,0
CD011558,27312398,0,0,0
CD011558,27313071,0,0,0
CD011558,27313478,0,0,0
CD011558,27315304,0,0,0
CD011558,27318006,0,0,0
CD011558,27318113,0,0,0
CD011558,27319988,0,0,0
CD011558,27321470,0,0,0
CD011558,27321868,0,0,0
CD011558,27323573,0,0,0
CD011558,27327136,0,0,0
CD011558,27330374,0,0,0
CD011558,27332166,0,0,0
CD011558,27332173,0,0,0
CD011558,27333264,0,0,0
CD011558,27334027,0,0,0
CD011558,27337103,0,0,0
CD011558,27337215,0,0,0
CD011558,27340558,0,0,0
CD011558,27342743,0,0,0
CD011558,27347880,0,0,0
CD011558,27349665,0,0,0
CD011558,27353617,0,0,0
CD011558,27355290,0,0,0
