topic,study,label_abs,part,label_ft
CD008170,19166800,0,1,0
CD008170,19167594,0,1,0
CD008170,19168534,0,1,0
CD008170,19169272,0,1,0
CD008170,19170589,0,1,0
CD008170,19170724,0,1,0
CD008170,19171867,0,1,0
CD008170,19172673,0,1,0
CD008170,19174306,0,1,0
CD008170,19176262,0,1,0
CD008170,19177599,0,1,0
CD008170,19178127,0,1,0
CD008170,19179203,0,1,0
CD008170,19179817,0,1,0
CD008170,19188810,0,1,0
CD008170,19188844,0,1,0
CD008170,19190039,0,1,0
CD008170,19190658,0,1,0
CD008170,19191674,0,1,0
CD008170,19192976,0,1,0
CD008170,19192987,0,1,0
CD008170,19193586,0,1,0
CD008170,19193969,0,1,0
CD008170,19196360,0,1,0
CD008170,19198958,0,1,0
CD008170,19203019,0,1,0
CD008170,19203020,0,1,0
CD008170,19203566,0,1,0
CD008170,19204180,0,1,0
CD008170,19205091,0,1,0
CD008170,19205092,0,1,0
CD008170,19205547,0,1,0
CD008170,19207474,0,1,0
CD008170,19208305,0,1,0
CD008170,19210150,0,1,0
CD008170,19210151,0,1,0
CD008170,19210207,0,1,0
CD008170,19212031,0,1,0
CD008170,19215702,0,1,0
CD008170,19216016,0,1,0
CD008170,19216321,0,1,0
CD008170,19222676,0,1,0
CD008170,19222680,0,1,0
CD008170,19225038,0,1,0
CD008170,19225530,0,1,0
CD008170,19227314,0,1,0
CD008170,19227807,0,1,0
CD008170,19229191,0,1,0
CD008170,19230172,0,1,0
CD008170,19232755,0,1,0
CD008170,19233604,0,1,0
CD008170,19236118,0,1,0
CD008170,19236192,0,1,0
CD008170,19236440,0,1,0
CD008170,19237683,0,1,0
CD008170,19237684,0,1,0
CD008170,19237995,0,1,0
CD008170,19242661,0,1,0
CD008170,19245070,0,1,0
CD008170,19245300,0,1,0
CD008170,19246848,0,1,0
CD008170,19246849,0,1,0
CD008170,19247267,0,1,0
CD008170,19248193,0,1,0
CD008170,19249183,0,1,0
CD008170,19249422,0,1,0
CD008170,19249905,0,1,0
CD008170,19250558,0,1,0
CD008170,19254206,0,1,0
CD008170,19254225,0,1,0
CD008170,19255283,0,1,0
CD008170,19255824,0,1,0
CD008170,19257800,0,1,0
CD008170,19258723,0,1,0
CD008170,19260636,0,1,0
CD008170,19262226,1,1,1
CD008170,19262230,0,1,0
CD008170,19262477,0,1,0
CD008170,19262478,0,1,0
CD008170,19262495,0,1,0
CD008170,19262496,0,1,0
CD008170,19262554,0,1,0
CD008170,19264441,0,1,0
CD008170,19265792,0,1,0
CD008170,19267053,0,1,0
CD008170,19272490,0,1,0
CD008170,19275607,0,1,0
CD008170,19278599,0,1,0
CD008170,19279348,0,1,0
CD008170,19281913,0,1,0
CD008170,19282274,0,1,0
CD008170,19282611,0,1,0
CD008170,19283888,0,1,0
CD008170,19283889,0,1,0
CD008170,19287328,0,1,0
CD008170,19287817,0,1,0
CD008170,19287820,0,1,0
CD008170,19287900,0,1,0
CD008170,19296235,0,1,0
CD008170,19296759,0,1,0
CD008170,19297039,0,1,0
CD008170,19297124,0,1,0
CD008170,19300114,0,1,0
CD008170,19301939,0,1,0
CD008170,19303268,0,1,0
CD008170,19305959,0,1,0
CD008170,19307698,0,1,0
CD008170,19322179,0,1,0
CD008170,19327149,0,1,0
CD008170,19327599,0,1,0
CD008170,19329412,0,1,0
CD008170,19330493,0,1,0
CD008170,19330600,0,1,0
CD008170,19330602,0,1,0
CD008170,19332468,0,1,0
CD008170,19332958,0,1,0
CD008170,19332960,0,1,0
CD008170,19332961,0,1,0
CD008170,19332966,0,1,0
CD008170,19334497,0,1,0
CD008170,19337534,0,1,0
CD008170,19337537,0,1,0
CD008170,19337545,0,1,0
CD008170,19342836,0,1,0
CD008170,19342846,0,1,0
CD008170,19342867,0,1,0
CD008170,19346521,0,1,0
CD008170,19348226,0,1,0
CD008170,19348236,0,1,0
CD008170,19348237,0,1,0
CD008170,19348238,0,1,0
CD008170,19348244,0,1,0
CD008170,19348246,0,1,0
CD008170,19348248,0,1,0
CD008170,19348394,0,1,0
CD008170,19349565,0,1,0
CD008170,19351690,0,1,0
CD008170,19352213,1,1,1
CD008170,19352329,0,1,0
CD008170,19353407,0,1,0
CD008170,19353463,0,1,0
CD008170,19355995,0,1,0
CD008170,19357050,0,1,0
CD008170,19357698,0,1,0
CD008170,19363849,0,1,0
CD008170,19363850,0,1,0
CD008170,19365281,0,1,0
CD008170,19365285,0,1,0
CD008170,19366271,0,1,0
CD008170,19370856,0,1,0
CD008170,19373213,0,1,0
CD008170,19379066,0,1,0
CD008170,19381108,0,1,0
CD008170,19383221,0,1,0
CD008170,19384192,0,1,0
CD008170,19387901,0,1,0
CD008170,19390205,0,1,0
CD008170,19390429,0,1,0
CD008170,19390459,0,1,0
CD008170,19390535,0,1,0
CD008170,19390542,0,1,0
CD008170,19390704,0,1,0
CD008170,19392925,0,1,0
CD008170,19393824,0,1,0
CD008170,19393838,0,1,0
CD008170,19397010,0,1,0
CD008170,19397219,0,1,0
CD008170,19400528,0,1,0
CD008170,19403983,0,1,0
CD008170,19405551,0,1,0
CD008170,19406886,0,1,0
CD008170,19408606,0,1,0
CD008170,19409352,0,1,0
CD008170,19409353,0,1,0
CD008170,19409356,0,1,0
CD008170,19414946,0,1,0
CD008170,19417110,0,1,0
CD008170,19417859,0,1,0
CD008170,19419127,0,1,0
CD008170,19419253,0,1,0
CD008170,19419516,0,1,0
CD008170,19422278,0,1,0
CD008170,19423110,0,1,0
CD008170,19430043,0,1,0
CD008170,19432498,0,1,0
CD008170,19432501,0,1,0
CD008170,19433970,0,1,0
CD008170,19433972,0,1,0
CD008170,19433973,0,1,0
CD008170,19436655,0,1,0
CD008170,19436661,0,1,0
CD008170,19436667,0,1,0
CD008170,19436669,0,1,0
CD008170,19436670,0,1,0
CD008170,19436679,0,1,0
CD008170,19441675,0,1,0
CD008170,19441870,0,1,0
CD008170,19442328,0,1,0
CD008170,19443514,0,1,0
CD008170,19443965,0,1,0
CD008170,19444142,0,1,0
CD008170,19444280,0,1,0
CD008170,19450066,0,1,0
CD008170,19450720,0,1,0
CD008170,19450721,0,1,0
CD008170,19451554,0,1,0
CD008170,19451612,0,1,0
CD008170,19451836,0,1,0
CD008170,19454737,0,1,0
CD008170,19459520,0,1,0
CD008170,19460476,0,1,0
CD008170,19462314,0,1,0
CD008170,19463019,0,1,0
CD008170,19463021,0,1,0
CD008170,19463132,0,1,0
CD008170,19463133,0,1,0
CD008170,19463134,0,1,0
CD008170,19470871,0,1,0
CD008170,19470877,0,1,0
CD008170,19471287,0,1,0
CD008170,19471593,0,1,0
CD008170,19474274,0,1,0
CD008170,19475771,0,1,0
CD008170,19475773,0,1,0
CD008170,19475778,0,1,0
CD008170,19476572,0,1,0
CD008170,19476574,0,1,0
CD008170,19477166,0,1,0
CD008170,19481431,0,1,0
CD008170,19483504,0,1,0
CD008170,19483506,0,1,0
CD008170,19484883,0,1,0
CD008170,19486119,0,1,0
CD008170,19487221,0,1,0
CD008170,19487224,0,1,0
CD008170,19487582,0,1,0
CD008170,19491615,0,1,0
CD008170,19491618,0,1,0
CD008170,19491621,0,1,0
CD008170,19491623,0,1,0
CD008170,19494531,0,1,0
CD008170,19496271,0,1,0
CD008170,19497068,0,1,0
CD008170,19497441,0,1,0
CD008170,19498438,0,1,0
CD008170,19499960,0,1,0
CD008170,19499963,0,1,0
CD008170,19501734,0,1,0
CD008170,19502254,0,1,0
CD008170,19502258,0,1,0
CD008170,19503776,0,1,0
CD008170,19505282,0,1,0
CD008170,19505872,0,1,0
CD008170,19506525,0,1,0
CD008170,19508663,0,1,0
CD008170,19509012,0,1,0
CD008170,19514543,0,1,0
CD008170,19514614,0,1,0
CD008170,19514643,0,1,0
CD008170,19514864,0,1,0
CD008170,19516185,0,1,0
CD008170,19519867,0,1,0
CD008170,19520311,0,1,0
CD008170,19521419,0,1,0
CD008170,19523367,0,1,0
CD008170,19523368,0,1,0
CD008170,19527194,0,1,0
CD008170,19527323,0,1,0
CD008170,19528888,0,1,0
CD008170,19531963,0,1,0
CD008170,19532100,0,1,0
CD008170,19532103,0,1,0
CD008170,19534023,0,1,0
CD008170,19534037,0,1,0
CD008170,19537589,0,1,0
CD008170,19537840,0,1,0
CD008170,19538001,0,1,0
CD008170,19539099,0,1,0
CD008170,19549737,0,1,0
CD008170,19552093,0,1,0
CD008170,19553739,0,1,0
CD008170,19554532,0,1,0
CD008170,19555034,0,1,0
CD008170,19555395,0,1,0
CD008170,19556043,0,1,0
CD008170,19557003,0,1,0
CD008170,19561494,0,1,0
CD008170,19562573,1,1,1
CD008170,19563275,0,1,0
CD008170,19565125,0,1,0
CD008170,19567357,0,1,0
CD008170,19567656,0,1,0
CD008170,19567997,0,1,0
CD008170,19570132,0,1,0
CD008170,19572190,0,1,0
CD008170,19576359,0,1,0
CD008170,19583013,0,1,0
CD008170,19583930,0,1,0
CD008170,19584673,0,1,0
CD008170,19584982,0,1,0
CD008170,19587362,0,1,0
CD008170,19587550,0,1,0
CD008170,19587551,0,1,0
CD008170,19587554,0,1,0
CD008170,19587555,0,1,0
CD008170,19588327,0,1,0
CD008170,19588343,0,1,0
CD008170,19589241,0,1,0
CD008170,19590506,0,1,0
CD008170,19591299,0,1,0
CD008170,19593208,0,1,0
CD008170,19601552,0,1,0
CD008170,19601555,0,1,0
CD008170,19601556,0,1,0
CD008170,19601700,0,1,0
CD008170,19602321,0,1,0
CD008170,19602325,0,1,0
CD008170,19602327,0,1,0
CD008170,19602329,0,1,0
CD008170,19602663,0,1,0
CD008170,19603381,0,1,0
CD008170,19604249,0,1,0
CD008170,19606937,0,1,0
CD008170,19609054,0,1,0
CD008170,19614803,0,1,0
CD008170,19614805,0,1,0
CD008170,19615493,0,1,0
CD008170,19616668,0,1,0
CD008170,19617271,0,1,0
CD008170,19617273,0,1,0
CD008170,19618325,0,1,0
CD008170,19619074,0,1,0
CD008170,19622008,0,1,0
CD008170,19624495,0,1,0
CD008170,19626394,0,1,0
CD008170,19626403,0,1,0
CD008170,19627177,0,1,0
CD008170,19628686,0,1,0
CD008170,19628809,0,1,0
CD008170,19630488,0,1,0
CD008170,19631581,0,1,0
CD008170,19631946,1,1,1
CD008170,19635044,0,1,0
CD008170,19635770,0,1,0
CD008170,19636244,0,1,0
CD008170,19638366,0,1,0
CD008170,19640349,0,1,0
CD008170,19640361,0,1,0
CD008170,19641301,0,1,0
CD008170,19641984,0,1,0
CD008170,19644587,0,1,0
CD008170,19645208,0,1,0
CD008170,19645211,0,1,0
CD008170,19648389,0,1,0
CD008170,19649309,0,1,0
CD008170,19649581,0,1,0
CD008170,19650569,0,1,0
CD008170,19651760,0,1,0
CD008170,19651921,0,1,0
CD008170,19653187,0,1,0
CD008170,19655819,0,1,0
CD008170,19656089,0,1,0
CD008170,19656111,0,1,0
CD008170,19662606,0,1,0
CD008170,19663521,1,1,1
CD008170,19663607,0,1,0
CD008170,19664381,0,1,0
CD008170,19667001,0,1,0
CD008170,19667251,0,1,0
CD008170,19667536,0,1,0
CD008170,19667614,0,1,0
CD008170,19667666,0,1,0
CD008170,19667709,0,1,0
CD008170,19671393,0,1,0
CD008170,19671394,0,1,0
CD008170,19673666,0,1,0
CD008170,19673673,0,1,0
CD008170,19674497,0,1,0
CD008170,19686532,0,1,0
CD008170,19687165,0,1,0
CD008170,19687350,0,1,0
CD008170,19688100,0,1,0
CD008170,19689218,0,1,0
CD008170,19689219,0,1,0
CD008170,19689352,0,1,0
CD008170,19689614,0,1,0
CD008170,19689616,0,1,0
CD008170,19689620,0,1,0
CD008170,19692759,0,1,0
CD008170,19694219,0,1,0
CD008170,19695028,0,1,0
CD008170,19695396,0,1,0
CD008170,19696778,0,1,0
CD008170,19698011,0,1,0
CD008170,19701732,0,1,0
CD008170,19705205,0,1,0
CD008170,19705307,0,1,0
CD008170,19707098,0,1,0
CD008170,19711440,0,1,0
CD008170,19713965,0,1,0
CD008170,19714367,0,1,0
CD008170,19715410,0,1,0
CD008170,19718707,0,1,0
CD008170,19719332,0,1,0
CD008170,19723695,0,1,0
CD008170,19723696,0,1,0
CD008170,19727007,0,1,0
CD008170,19728749,0,1,0
CD008170,19729430,0,1,0
CD008170,19730391,0,1,0
CD008170,19731867,0,1,0
CD008170,19734398,0,1,0
CD008170,19737446,0,1,0
CD008170,19737447,0,1,0
CD008170,19737448,0,1,0
CD008170,19737449,0,1,0
CD008170,19737451,0,1,0
CD008170,19737454,0,1,0
CD008170,19737455,0,1,0
CD008170,19744413,0,1,0
CD008170,19745564,0,1,0
CD008170,19745828,0,1,0
CD008170,19749478,0,1,0
CD008170,19749494,0,1,0
CD008170,19751115,0,1,0
CD008170,19751456,0,1,0
CD008170,19751458,1,1,1
CD008170,19751459,0,1,0
CD008170,19756054,0,1,0
CD008170,19756164,0,1,0
CD008170,19758961,0,1,0
CD008170,19760950,0,1,0
CD008170,19761411,0,1,0
CD008170,19761681,0,1,0
CD008170,19761936,0,1,0
CD008170,19763008,0,1,0
CD008170,19763121,0,1,0
CD008170,19763132,0,1,0
CD008170,19763659,0,1,0
CD008170,19765449,0,1,0
CD008170,19769454,0,1,0
CD008170,19769606,0,1,0
CD008170,19770405,0,1,0
CD008170,19774220,0,1,0
CD008170,19776644,0,1,0
CD008170,19779491,0,1,0
CD008170,19782074,0,1,0
CD008170,19785368,0,1,0
CD008170,19786678,0,1,0
CD008170,19789402,0,1,0
CD008170,19789415,0,1,0
CD008170,19791840,0,1,0
CD008170,19793187,0,1,0
CD008170,19795011,0,1,0
CD008170,19797978,0,1,0
CD008170,19798089,0,1,0
CD008170,19798097,0,1,0
CD008170,19801149,0,1,0
CD008170,19804143,0,1,0
CD008170,19804316,0,1,0
CD008170,19804704,0,1,0
CD008170,19808266,0,1,0
CD008170,19808425,0,1,0
CD008170,19808428,0,1,0
CD008170,19809205,0,1,0
CD008170,19809999,0,1,0
CD008170,19810392,0,1,0
CD008170,19816043,0,1,0
CD008170,19816505,0,1,0
CD008170,19821300,0,1,0
CD008170,19821384,0,1,0
CD008170,19825910,0,1,0
CD008170,19827055,0,1,0
CD008170,19827426,0,1,0
CD008170,19827527,0,1,0
CD008170,19827645,0,1,0
CD008170,19827647,0,1,0
CD008170,19828927,0,1,0
CD008170,19832845,0,1,0
CD008170,19834302,0,1,0
CD008170,19834341,0,1,0
CD008170,19834342,0,1,0
CD008170,19834426,0,1,0
CD008170,19835466,0,1,0
CD008170,19840533,0,1,0
CD008170,19843489,0,1,0
CD008170,19845073,0,1,0
CD008170,19845074,0,1,0
CD008170,19847140,0,1,0
CD008170,19847946,0,1,0
CD008170,19847947,0,1,0
CD008170,19851513,0,1,0
CD008170,19852313,0,1,0
CD008170,19853389,0,1,0
CD008170,19857679,0,1,0
CD008170,19858732,0,1,0
CD008170,19860206,0,1,0
CD008170,19863866,0,1,0
CD008170,19863867,0,1,0
CD008170,19865106,0,1,0
CD008170,19875567,0,1,0
CD008170,19876805,0,1,0
CD008170,19876806,0,1,0
CD008170,19886853,0,1,0
CD008170,19886855,0,1,0
CD008170,19886856,0,1,0
CD008170,19887054,0,1,0
CD008170,19887503,0,1,0
CD008170,19888785,0,1,0
CD008170,19888787,0,1,0
CD008170,19890370,0,1,0
CD008170,19890371,0,1,0
CD008170,19891533,0,1,0
CD008170,19892999,0,1,0
CD008170,19895758,0,1,0
CD008170,19897698,0,1,0
CD008170,19898644,0,1,0
CD008170,19899722,0,1,0
CD008170,19900016,0,1,0
CD008170,19900018,0,1,0
CD008170,19900019,0,1,0
CD008170,19900020,0,1,0
CD008170,19907103,0,1,0
CD008170,19908069,0,1,0
CD008170,19910928,0,1,0
CD008170,19911691,0,1,0
CD008170,19911855,0,1,0
CD008170,19911859,0,1,0
CD008170,19917876,0,1,0
CD008170,19919393,0,1,0
CD008170,19921961,0,1,0
CD008170,19922631,0,1,0
CD008170,19925528,0,1,0
CD008170,19926008,1,1,1
CD008170,19926893,0,1,0
CD008170,19927011,0,1,0
CD008170,19927136,0,1,0
CD008170,19927151,0,1,0
CD008170,19929039,0,1,0
CD008170,19929980,0,1,0
CD008170,19930314,0,1,0
CD008170,19932779,0,1,0
CD008170,19934029,0,1,0
CD008170,19937318,0,1,0
CD008170,19942847,0,1,0
CD008170,19947318,0,1,0
CD008170,19947445,0,1,0
CD008170,19948301,0,1,0
CD008170,19948990,0,1,0
CD008170,19949604,0,1,0
CD008170,19952780,0,1,0
CD008170,19953986,0,1,0
CD008170,19954310,0,1,0
CD008170,19954722,0,1,0
CD008170,19958778,0,1,0
CD008170,19960016,0,1,0
CD008170,19962808,0,1,0
CD008170,19965533,0,1,0
CD008170,19966176,0,1,0
CD008170,19996066,0,1,0
CD008170,19996069,0,1,0
CD008170,19997575,0,1,0
CD008170,19997579,0,1,0
CD008170,20001457,0,1,0
CD008170,20001460,0,1,0
CD008170,20001655,0,1,0
CD008170,20001983,0,1,0
CD008170,20003298,0,1,0
CD008170,20009770,0,1,0
CD008170,20010618,0,1,0
CD008170,20014992,0,1,0
CD008170,20015035,0,1,0
CD008170,20015049,0,1,0
CD008170,20016303,0,1,0
CD008170,20016423,0,1,0
CD008170,20016523,0,1,0
CD008170,20017344,0,1,0
CD008170,20017346,0,1,0
CD008170,20019467,0,1,0
CD008170,20019475,0,1,0
CD008170,20019651,0,1,0
CD008170,20021921,0,1,0
CD008170,20024680,0,1,0
CD008170,20027363,0,1,0
CD008170,20027367,0,1,0
CD008170,20030022,0,1,0
CD008170,20030424,0,1,0
CD008170,20030433,0,1,0
CD008170,20030566,0,1,0
CD008170,20031608,0,1,0
CD008170,20033075,0,1,0
CD008170,20038283,0,1,0
CD008170,20040341,0,1,0
CD008170,20042448,0,1,0
CD008170,20044530,0,1,0
CD008170,20046162,0,1,0
CD008170,20047629,0,1,0
CD008170,20048429,0,1,0
CD008170,20048434,0,1,0
CD008170,20048435,0,1,0
CD008170,20051718,0,1,0
CD008170,20051905,0,1,0
CD008170,20051911,0,1,0
CD008170,20053144,0,1,0
CD008170,20057483,0,1,0
CD008170,20057897,0,1,0
CD008170,20063300,0,1,0
CD008170,20065435,0,1,0
CD008170,20065889,0,1,0
CD008170,20066882,0,1,0
CD008170,20067330,0,1,0
CD008170,20069931,0,1,0
CD008170,20069969,0,1,0
CD008170,20075934,0,1,0
CD008170,20077385,0,1,0
CD008170,20083722,0,1,0
CD008170,20083810,0,1,0
CD008170,20083826,0,1,0
CD008170,20084844,0,1,0
CD008170,20085052,0,1,0
CD008170,20085534,0,1,0
CD008170,20089489,0,1,0
CD008170,20089507,0,1,0
CD008170,20090429,0,1,0
CD008170,20090431,0,1,0
CD008170,20090554,0,1,0
CD008170,20093810,0,1,0
CD008170,20093924,0,1,0
CD008170,20095790,0,1,0
CD008170,20100777,0,1,0
CD008170,20101869,0,1,0
CD008170,20102058,0,1,0
CD008170,20102922,0,1,0
CD008170,20102971,0,1,0
CD008170,20103027,0,1,0
CD008170,20103031,0,1,0
CD008170,20103817,0,1,0
CD008170,20104456,0,1,0
CD008170,20104635,0,1,0
CD008170,20104934,0,1,0
CD008170,20104936,0,1,0
CD008170,20107295,0,1,0
CD008170,20107489,0,1,0
CD008170,20108651,0,1,0
CD008170,20110746,0,1,0
CD008170,20118697,0,1,0
CD008170,20127126,0,1,0
CD008170,20128376,0,1,0
CD008170,20128377,0,1,0
CD008170,20128378,0,1,0
CD008170,20129021,0,1,0
CD008170,20130570,0,1,0
CD008170,20134173,0,1,0
CD008170,20135918,0,1,0
CD008170,20137328,0,1,0
CD008170,20137534,0,1,0
CD008170,20137542,0,1,0
CD008170,20141381,0,1,0
CD008170,20141642,0,1,0
CD008170,20142024,0,1,0
CD008170,20143570,0,1,0
CD008170,20144066,0,1,0
CD008170,20144069,0,1,0
CD008170,20144071,0,1,0
CD008170,20144138,0,1,0
CD008170,20146864,0,1,0
CD008170,20146922,0,1,0
CD008170,20147971,0,1,0
CD008170,20150002,0,1,0
CD008170,20150004,0,1,0
CD008170,20150005,0,1,0
CD008170,20150448,0,1,0
CD008170,20150842,0,1,0
CD008170,20150909,0,1,0
CD008170,20156078,0,1,0
CD008170,20158131,0,1,0
CD008170,20159710,0,1,0
CD008170,20164847,0,1,0
CD008170,20166861,0,1,0
CD008170,20167029,0,1,0
CD008170,20167042,0,1,0
CD008170,20167314,0,1,0
CD008170,20170948,0,1,0
CD008170,20170949,0,1,0
CD008170,20171140,0,1,0
CD008170,20171411,0,1,0
CD008170,20174905,0,1,0
CD008170,20175714,0,1,0
CD008170,20175812,0,1,0
CD008170,20180238,0,1,0
CD008170,20180771,0,1,0
CD008170,20182022,0,1,0
CD008170,20182454,0,1,0
CD008170,20182456,0,1,0
CD008170,20184589,0,1,0
CD008170,20185746,0,1,0
CD008170,20189083,0,1,0
CD008170,20191081,0,1,0
CD008170,20197011,0,1,0
CD008170,20197015,0,1,0
CD008170,20200326,0,1,0
CD008170,20200547,0,1,0
CD008170,20201315,0,1,0
CD008170,20203626,0,1,0
CD008170,20205100,0,1,0
CD008170,20208469,0,1,0
CD008170,20209761,0,1,0
CD008170,20210772,0,1,0
CD008170,20211330,0,1,0
CD008170,20212272,0,1,0
CD008170,20212274,0,1,0
CD008170,20219618,0,1,0
CD008170,20220527,0,1,0
CD008170,20226427,0,1,0
CD008170,20226989,0,1,0
CD008170,20226991,0,1,0
CD008170,20229056,0,1,0
CD008170,20229157,0,1,0
CD008170,20229807,0,1,0
CD008170,20233535,0,1,0
CD008170,20234301,0,1,0
CD008170,20234783,0,1,0
CD008170,20235216,0,1,0
CD008170,20236700,0,1,0
CD008170,20237501,0,1,0
CD008170,20302552,0,1,0
CD008170,20304070,0,1,0
CD008170,20329413,0,1,0
CD008170,20329582,0,1,0
CD008170,20329588,0,1,0
CD008170,20329653,0,1,0
CD008170,20329654,0,1,0
CD008170,20331866,0,1,0
CD008170,20332400,0,1,0
CD008170,20334811,0,1,0
CD008170,20339154,0,1,0
CD008170,20349293,0,1,0
CD008170,20357732,0,1,0
CD008170,20360012,0,1,0
CD008170,20360292,0,1,0
CD008170,20368506,0,1,0
CD008170,20370377,0,1,0
CD008170,20372750,0,1,0
CD008170,20372874,0,1,0
CD008170,20374187,0,1,0
CD008170,20374548,0,1,0
CD008170,20374950,0,1,0
CD008170,20377054,0,1,0
CD008170,20379187,0,1,0
CD008170,20379190,0,1,0
CD008170,20379194,0,1,0
CD008170,20380117,0,1,0
CD008170,20380486,0,1,0
CD008170,20382326,0,1,0
CD008170,20384386,0,1,0
CD008170,20387357,0,1,0
CD008170,20388049,0,1,0
CD008170,20393502,0,1,0
CD008170,20394044,0,1,0
CD008170,20394206,0,1,0
CD008170,20395941,1,1,1
CD008170,20398482,0,1,0
CD008170,20398559,0,1,0
CD008170,20399986,0,1,0
CD008170,20399995,0,1,0
CD008170,20400005,0,1,0
CD008170,20402577,0,1,0
CD008170,20404219,0,1,0
CD008170,20404743,0,1,0
CD008170,20407632,0,1,0
CD008170,20409690,0,1,0
CD008170,20409851,0,1,0
CD008170,20409858,0,1,0
CD008170,20409859,0,1,0
CD008170,20409875,0,1,0
CD008170,20409899,0,1,0
CD008170,20409909,0,1,0
CD008170,20409927,0,1,0
CD008170,20409929,0,1,0
CD008170,20409936,0,1,0
CD008170,20409937,0,1,0
CD008170,20409939,0,1,0
CD008170,20409982,0,1,0
CD008170,20410917,0,1,0
CD008170,20411401,0,1,0
CD008170,20422943,0,1,0
CD008170,20424400,0,1,0
CD008170,20424941,0,1,0
CD008170,20424943,0,1,0
CD008170,20425064,0,1,0
CD008170,20425158,0,1,0
CD008170,20425573,0,1,0
CD008170,20426702,0,1,0
CD008170,20429689,0,1,0
CD008170,20430947,0,1,0
CD008170,20431530,0,1,0
CD008170,20433005,0,1,0
CD008170,20433532,0,1,0
CD008170,20433541,0,1,0
CD008170,20433545,0,1,0
CD008170,20434053,0,1,0
CD008170,20435243,0,1,0
CD008170,20437398,0,1,0
CD008170,20438307,0,1,0
CD008170,20438446,0,1,0
CD008170,20440277,0,1,0
CD008170,20445570,0,1,0
CD008170,20446590,0,1,0
CD008170,20446761,0,1,0
CD008170,20448074,0,1,0
CD008170,20448797,0,1,0
CD008170,20451690,0,1,0
CD008170,20456739,0,1,0
CD008170,20465101,0,1,0
CD008170,20466693,0,1,0
CD008170,20467589,0,1,0
CD008170,20469750,0,1,0
CD008170,20469975,0,1,0
CD008170,20471574,0,1,0
CD008170,20472813,0,1,0
CD008170,20473735,0,1,0
CD008170,20484210,0,1,0
CD008170,20484896,0,1,0
CD008170,20485689,0,1,0
CD008170,20486273,0,1,0
CD008170,20486468,0,1,0
CD008170,20486869,0,1,0
CD008170,20487340,0,1,0
CD008170,20488299,0,1,0
CD008170,20490905,0,1,0
CD008170,20491606,0,1,0
CD008170,20491649,0,1,0
CD008170,20493430,0,1,0
CD008170,20497095,0,1,0
CD008170,20497421,0,1,0
CD008170,20498618,0,1,0
CD008170,20498792,0,1,0
CD008170,20502415,0,1,0
CD008170,20503137,0,1,0
CD008170,20505677,0,1,0
CD008170,20505749,0,1,0
CD008170,20508606,0,1,0
CD008170,20508624,0,1,0
CD008170,20512032,0,1,0
CD008170,20512292,0,1,0
CD008170,20512447,0,1,0
CD008170,20517535,0,1,0
CD008170,20518617,0,1,0
CD008170,20518950,0,1,0
CD008170,20519261,0,1,0
CD008170,20520537,0,1,0
CD008170,20520538,0,1,0
CD008170,20521752,0,1,0
CD008170,20522001,0,1,0
CD008170,20524096,0,1,0
CD008170,20524801,0,1,0
CD008170,20528002,0,1,0
CD008170,20528630,0,1,0
CD008170,20531050,0,1,0
CD008170,20531060,0,1,0
CD008170,20531950,0,1,0
CD008170,20531951,0,1,0
CD008170,20532438,0,1,0
CD008170,20532441,0,1,0
CD008170,20532444,0,1,0
CD008170,20534118,0,1,0
CD008170,20535014,0,1,0
CD008170,20535122,0,1,0
CD008170,20535140,0,1,0
CD008170,20535265,0,1,0
CD008170,20537748,0,1,0
CD008170,20540436,0,1,0
CD008170,20541140,0,1,0
CD008170,20542468,0,1,0
CD008170,20546254,0,1,0
CD008170,20547539,0,1,0
CD008170,20555329,0,1,0
CD008170,20555331,0,1,0
CD008170,20556561,0,1,0
CD008170,20559284,0,1,0
CD008170,20560730,0,1,0
CD008170,20567239,0,1,0
CD008170,20568486,0,1,0
CD008170,20569998,0,1,0
CD008170,20570385,0,1,0
CD008170,20571367,0,1,0
CD008170,20571611,0,1,0
CD008170,20573778,0,1,0
CD008170,20576135,0,1,0
CD008170,20577082,0,1,0
CD008170,20577089,0,1,0
CD008170,20577119,0,1,0
CD008170,20578586,0,1,0
CD008170,20581787,0,1,0
CD008170,20584209,0,1,0
CD008170,20584220,0,1,0
CD008170,20587868,0,1,0
CD008170,20587872,0,1,0
CD008170,20590619,0,1,0
CD008170,20590696,0,1,0
CD008170,20591086,0,1,0
CD008170,20592305,0,1,0
CD008170,20593911,0,1,0
CD008170,20598985,0,1,0
CD008170,20600306,0,1,0
CD008170,20601389,0,1,0
CD008170,20604876,0,1,0
CD008170,20606150,0,1,0
CD008170,20608895,0,1,0
CD008170,20609678,0,1,0
CD008170,20613496,0,1,0
CD008170,20613629,0,1,0
CD008170,20614124,0,1,0
CD008170,20615910,0,1,0
CD008170,20616453,0,1,0
CD008170,20616752,0,1,0
CD008170,20619448,0,1,0
CD008170,20620720,0,1,0
CD008170,20621872,0,1,0
CD008170,20622326,0,1,0
CD008170,20623356,0,1,0
CD008170,20626210,0,1,0
CD008170,20626340,0,1,0
CD008170,20626343,0,1,0
CD008170,20626344,0,1,0
CD008170,20628590,0,1,0
CD008170,20628896,0,1,0
CD008170,20629600,0,1,0
CD008170,20629810,0,1,0
CD008170,20631740,0,1,0
CD008170,20635590,0,1,0
CD008170,20639391,0,1,0
